ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler
0.3," U Yadav to Rohit, leg byes, 1 run, the MI skipper keeps out the hat-trick ball, only just though. The inswinger but the line is too straight, Rohit misses the flick and it rolls off the pads to backward square leg ",1st Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,MI,RCB,Rohit, U Yadav
0.2," U Yadav to Ishan Kishan, out Bowled!! Got himmmmm, yess goneeee! Umesh is breathing fire I tell you. If the first one was a good nut, talk about this one! What a corker! Goes full and it's almost the ideal inswinger that lands around off, Kishan plays around it, quite like Suryakumar did and sees the off stump go for a walk. Fab sight for any fast bowler and Umesh is on a hat-trick now, folks! RCB have started this game with a bang. Pressure mounting on the hosts. Ishan Kishan b U Yadav 0(1) ",1st Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,MI,RCB,Ishan Kishan, U Yadav
0.1,"U Yadav to Suryakumar Yadav, out Bowled!! What a cracker to start! It's a golden duck for Suryakumar Yadav. A beaut from Umesh to begin, gets this to nip in a touch from a straightish off stump line. It was full and drew Suryakumar forward but he didn't anticipate the late movement. As a result, ended up playing around it and missed it completely. The woodwork is disturbed and up go the RCB players in jubilation. Umesh is absolutely pumped. Suryakumar Yadav b U Yadav 0(1)",1st Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,MI,RCB,Suryakumar Yadav,U Yadav
19.6,"Bumrah to Kohli, no run, oopsy! This has smashed into Kohli's right thigh and he's limping in pain. Not the kind of finish he would have expected. MI win by a convincing margin of 46 runs and end their 3-match losing streak. Back of length ball at pace it was from Bumrah and Kohli was beaten by the incoming angle",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Kohli,Bumrah
19.5," Bumrah to Kohli, no run, oh he's mis-hit this short ball off the bottom of the bat and doesn't run even as the ball rolls to long-on ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Kohli, Bumrah
19.4," Bumrah to Kohli, SIX, down the one knee and smashed! Back in the crease with a step and then he picked the bones out of this slower delivery and sent it over long-on ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Kohli, Bumrah
19.3," Bumrah to Kohli, no run, beaten! Lost shape the helmet moved on his head. That tells you he had a real go at this back of a length delivery ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Kohli, Bumrah
19.2," Bumrah to Kohli, FOUR, outside edge and third man is inside the ring, the ball flies over him as Kohli goes hard on the attempted lofted drive. Can he get a hundred? 14 to get, 4 more deliveries to go ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Kohli, Bumrah
19.1," Bumrah to Kohli, 2 runs, short of length delivery outside off stump, Kohli drives off the back foot to deep cover ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Kohli, Bumrah
18.6," Mustafizur to Kohli, 1 run, mistimes slog to deep mid-wicket and he'll keep strike ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Kohli, Mustafizur
18.5," Mustafizur to Siraj, 1 run, low full toss, Siraj drills it to long-off ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Siraj, Mustafizur
18.4," Mustafizur to Siraj, SIX, oh he's connected this brilliantly! Give him a promotion next match! Slower delivery sat up nicely, Siraj hangs back and pulls powerfully over deep mid-wicket and easily clears the fence. Will this make Kohli smile? ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Siraj, Mustafizur
18.3," Mustafizur to Kohli, 1 run, yorker on the stumps, Kohli digs it out to cover ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Kohli, Mustafizur
18.2," Mustafizur to Siraj, 1 run, short of length delivery, Siraj hits the free-hit to deep mid-wicket ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Siraj, Mustafizur
18.2," Mustafizur to Kohli, no ball, 1 run, whipped to deep mid-wicket, overstepping no ball ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Kohli, Mustafizur
18.1," Mustafizur to Kohli, SIX, cracking sound. Full and in the slot, Kohli muscles that way back over the long-on fence ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Kohli, Mustafizur
17.6,"Bumrah to U Yadav, out Caught by Rohit!! Another one. Catching practice. They are checking for the no-ball. Oh no! More than half of his foot is inside the line. Why check that? It was a shortish delivery, Umesh slices the slog and skies it to cover. Hang on, the replay looks like it's not the wicket taking delivery. Umesh is at the non-striker's end. U Yadav c Rohit b Bumrah 1(2)",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,U Yadav,Bumrah
17.5," Bumrah to Kohli, 1 run, Kohli wanted to loft this short of length delivery to overmid-off but he ended up toe-ending to long-on ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Kohli, Bumrah
17.4," Bumrah to U Yadav, 1 run, short of length delivery on the stumps, Umesh pushes towards mid-on ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,U Yadav, Bumrah
17.3,"Bumrah to Woakes, out Caught by Krunal Pandya!! Soft dismissal. Slower delivery outside off stump, Woakes plays early and slices it straight to short third man. Bumrah gets his name into the wickets column to please himself and the ones who have taken him in their fantasy teams. By the way, that was Bumrah's 50th IPL wicket. Woakes c Krunal Pandya b Bumrah 11(11) [6s-1]",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Woakes,Bumrah
17.2," Bumrah to Woakes, no run, slower delivery outside off stump, Woakes slogs and misses ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Woakes, Bumrah
17.1," Bumrah to Kohli, 1 run, short of length delivery outside off stump, Kohli flat-bats it to long-off ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Kohli, Bumrah
16.6," McClenaghan to Kohli, 1 run, slower low full toss outside off stump, Kohli slices it to deep point and keeps strike ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Kohli, McClenaghan
16.5," McClenaghan to Kohli, 2 runs, Tennis kind of pull shot from Kohli. Short ball from McClenaghan, Kohli places it wide of long-on ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Kohli, McClenaghan
16.4," McClenaghan to Kohli, 2 runs, steps out and flat-bats this short of length delivery to extra-cover, a needless shy at the stumps at the bowler's end and there's no one backing up ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Kohli, McClenaghan
16.3," McClenaghan to Woakes, 1 run, slower delivery from McClenaghan, Woakes slogs it to the deep for a run ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Woakes, McClenaghan
16.2," McClenaghan to Kohli, 1 run, oh inside edge onto pad and it almost rolls back and hits the stumps, Woakes calls through for a run ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Kohli, McClenaghan
16.1," McClenaghan to Kohli, SIX, take that! Short of a length delivery on the off stump, Kohli shows no respect and pulls the ball handsomely over mid-wicket. Brilliant hit ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Kohli, McClenaghan
15.6," Mustafizur to Woakes, no run, he wanted to pull that over the mid-wicket fence as the length was short but missed ",2nd Inns,14t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,Woakes, Mustafizur
